113|21.08.2012 01:13:49|1345497229
114|22.08.2012 01:14:14|1345583654
115|23.08.2012 00:43:23|1345668203
116|24.08.2012 01:11:06|1345756266
117|25.08.2012 01:11:08|1345842668
118|26.08.2012 01:11:07|1345929067
119|27.08.2012 01:11:06|1346015466
120|28.08.2012 01:11:09|1346101869
121|29.08.2012 01:11:08|1346188268
122|30.08.2012 01:11:10|1346274670
123|31.08.2012 01:11:11|1346361071
124|01.09.2012 01:11:09|1346447469
125|02.09.2012 01:11:11|1346533871
126|10.09.2012 12:50:42|1347267042
127|10.09.2012 13:24:13|1347269053
128|11.09.2012 14:07:20|1347358040
129|17.09.2012 19:04:12|1347894252
130|19.09.2012 00:31:59|1348000319
131|21.09.2012 17:19:21|1348233561
132|25.09.2012 18:14:51|1348582491
133|27.09.2012 01:11:53|1348693913
134|30.09.2012 19:20:45|1349018445
135|01.10.2012 01:11:33|1349039493
136|01.10.2012 15:00:51|1349089251
137|02.10.2012 01:11:38|1349125898
138|03.10.2012 18:47:05|1349275625
139|05.10.2012 10:05:50|1349417150
140|06.10.2012 01:11:35|1349471495
141|07.10.2012 01:11:45|1349557905
142|08.10.2012 01:11:34|1349644294
143|09.10.2012 01:11:51|1349730711
144|10.10.2012 01:11:48|1349817108
145|11.10.2012 01:11:54|1349903514
146|12.10.2012 01:11:38|1349989898
147|13.10.2012 01:11:47|1350076307
148|14.10.2012 01:13:29|1350162809
149|15.10.2012 01:13:15|1350249195
150|16.10.2012 01:13:30|1350335610
151|17.10.2012 01:13:14|1350421994
152|18.10.2012 01:13:26|1350508406
153|19.10.2012 01:14:36|1350594876
154|20.10.2012 01:13:31|1350681211
155|21.10.2012 01:13:24|1350767604
156|22.10.2012 01:13:18|1350853998
157|23.10.2012 01:14:03|1350940443
158|24.10.2012 01:13:51|1351026831
159|25.10.2012 01:19:34|1351113574
160|26.10.2012 01:13:38|1351199618
161|27.10.2012 01:13:43|1351286023
162|28.10.2012 01:13:45|1351372425
163|29.10.2012 14:56:44|1351508204
164|30.10.2012 02:13:38|1351548818
165|31.10.2012 02:13:37|1351635217
166|01.11.2012 02:13:36|1351721616
167|02.11.2012 02:14:18|1351808058
168|03.11.2012 01:13:47|1351890827
169|04.11.2012 01:13:46|1351977226
170|05.11.2012 01:13:56|1352063636
171|06.11.2012 01:15:58|1352150158
172|07.11.2012 01:15:15|1352236515
173|08.11.2012 01:13:52|1352322832
174|09.11.2012 01:15:04|1352409304
175|10.11.2012 01:13:54|1352495634
176|11.11.2012 01:13:54|1352582034
177|12.11.2012 01:13:59|1352668439
178|13.11.2012 01:13:50|1352754830
179|14.11.2012 01:13:52|1352841232
180|15.11.2012 01:13:39|1352927619
181|16.11.2012 01:13:41|1353014021
182|17.11.2012 01:13:41|1353100421
183|18.11.2012 01:13:41|1353186821
184|19.11.2012 01:13:39|1353273219
185|19.11.2012 23:02:51|1353351771
186|20.11.2012 01:13:39|1353359619
187|21.11.2012 01:13:48|1353446028
188|22.11.2012 01:14:22|1353532462
189|06.12.2012 19:44:22|1354808662
190|12.12.2012 18:19:38|1355321978
191|17.12.2012 11:35:52|1355729752
192|20.12.2012 09:50:06|1355982606
193|26.12.2012 00:10:34|1356466234
194|21.01.2013 18:29:06|1358778546
195|24.01.2013 11:16:01|1359011761
196|25.01.2013 14:56:13|1359111373
197|01.02.2013 18:26:12|1359728772
198|04.02.2013 12:41:54|1359967314
199|06.02.2013 16:05:32|1360152332
200|08.02.2013 12:57:03|1360313823
201|11.02.2013 17:34:17|1360589657
202|14.02.2013 01:04:59|1360789499
203|22.02.2013 22:38:21|1361558301
204|26.02.2013 11:51:36|1361865096
205|01.03.2013 12:05:43|1362125143
206|07.03.2013 12:20:36|1362644436
207|12.03.2013 17:08:02|1363093682
208|15.03.2013 16:11:22|1363349482
209|19.03.2013 19:15:13|1363706113
210|02.04.2013 20:03:30|1364918610
211|05.04.2013 15:09:50|1365160190
212|08.04.2013 20:06:16|1365437176
213|09.04.2013 15:58:52|1365508732
214|10.04.2013 18:43:28|1365605008
215|11.04.2013 17:29:08|1365686948
216|12.04.2013 19:57:01|1365782221
217|15.04.2013 16:02:20|1366027340
218|16.04.2013 18:01:42|1366120902
219|17.04.2013 17:39:43|1366205983
220|18.04.2013 17:19:46|1366291186
221|20.04.2013 01:08:44|1366405724
222|22.04.2013 18:04:05|1366639445
223|23.04.2013 18:50:30|1366728630
224|24.04.2013 18:58:10|1366815490
225|25.04.2013 19:43:46|1366904626
226|26.04.2013 18:10:32|1366985432
227|30.04.2013 16:12:38|1367323958
228|02.05.2013 19:58:31|1367510311
229|03.05.2013 18:07:26|1367590046
230|06.05.2013 18:20:36|1367850036
231|07.05.2013 18:37:19|1367937439
232|08.05.2013 18:20:41|1368022841
233|13.05.2013 18:22:07|1368454927
234|14.05.2013 18:20:24|1368541224
235|15.05.2013 18:34:20|1368628460
236|16.05.2013 18:45:37|1368715537
237|17.05.2013 16:45:51|1368794751
238|20.05.2013 18:40:28|1369060828
239|21.05.2013 18:21:13|1369146073
240|22.05.2013 18:52:54|1369234374
241|23.05.2013 18:29:26|1369319366
242|24.05.2013 18:35:13|1369406113
243|27.05.2013 18:33:39|1369665219
244|28.05.2013 21:11:18|1369761078
245|30.05.2013 18:29:54|1369924194
246|31.05.2013 19:20:40|1370013640
247|03.06.2013 18:11:27|1370268687
248|04.06.2013 18:23:35|1370355815
249|05.06.2013 12:44:35|1370421875
250|06.06.2013 18:16:09|1370528169
251|07.06.2013 18:17:29|1370614649
252|10.06.2013 18:17:11|1370873831
253|11.06.2013 19:09:19|1370963359
254|17.06.2013 16:40:39|1371472839
255|18.06.2013 18:13:25|1371564805
256|19.06.2013 18:31:19|1371652279
257|20.06.2013 18:20:32|1371738032
258|21.06.2013 18:43:23|1371825803
259|24.06.2013 18:25:06|1372083906
260|25.06.2013 18:16:04|1372169764
261|26.06.2013 18:11:19|1372255879
262|27.06.2013 18:31:29|1372343489
263|28.06.2013 18:28:42|1372429722
264|01.07.2013 14:21:25|1372674085
265|02.07.2013 18:45:28|1372776328
266|03.07.2013 18:20:05|1372861205
267|04.07.2013 18:20:15|1372947615
268|05.07.2013 18:09:35|1373033375
269|08.07.2013 18:38:31|1373294311
270|09.07.2013 18:36:23|1373380583
271|10.07.2013 18:48:00|1373467680
272|11.07.2013 19:13:54|1373555634
273|12.07.2013 20:34:04|1373646844
274|16.07.2013 20:26:46|1373992006
275|17.07.2013 18:20:01|1374070801
276|18.07.2013 18:21:08|1374157268
